member_id,name,gender,email,phone,fav_drink,birthdate,member_since,level,recent_visit,recency,frequency,monetary
836,Gaston,M,Gaston.ru@daisymail.com,0696060095,Bubble Tea,1994-10-15,2023-01-01,platinum,2024-08-26 15:26:00,126.0,154.0,25685.0
837,Aon,M,Aon.lp@sunflowermail.com,0615019039,Thai Tea,1989-08-11,2023-01-01,platinum,2024-12-22 11:58:00,8.0,174.0,26540.0
838,Deli,M,Deli.rk@carnationmail.com,0685358952,Thai Tea,1991-09-15,2023-01-01,platinum,2024-01-04 19:34:00,361.0,103.0,16340.0
839,Jame,M,Jame.ol@sunflowermail.com,0633831645,Yuzu Tea,1989-03-05,2023-01-03,platinum,2024-12-26 17:57:00,4.0,176.0,27480.0
840,Bambee,F,Bambee.fh@rosemail.com,0960910955,Yuzu Tea,1996-09-10,2023-01-03,platinum,2024-12-13 13:14:00,17.0,187.0,30100.0
841,Rodeo,M,Rodeo.er@dahlia.com,0668563322,Thai Tea,1995-04-02,2023-01-04,platinum,2024-12-09 17:24:00,21.0,188.0,32125.0
842,Robin,F,Robin.qg@tulipmail.com,0972720899,Yuzu Tea,1975-08-03,2023-01-03,platinum,2024-12-23 09:29:00,7.0,155.0,24515.0
843,Stinky,M,Stinky.fv@lilymail.com,0950431439,Thai Tea,1972-07-22,2023-01-02,platinum,2024-12-30 16:17:00,0.0,183.0,26640.0
844,Knox,M,Knox.fu@carnationmail.com,0634679913,Yuzu Tea,1977-05-02,2023-01-03,platinum,2024-10-30 09:52:00,61.0,154.0,27520.0
845,Aun,M,Aun.xe@sunflowermail.com,0833365929,Bubble Tea,2004-05-05,2023-01-03,platinum,2024-10-22 14:32:00,69.0,170.0,26935.0
846,Cranston,M,Cranston.uw@carnationmail.com,0647873799,Bubble Tea,2008-10-22,2023-01-01,platinum,2024-12-20 17:25:00,10.0,187.0,28915.0
847,Pla,F,Pla.up@dahlia.com,0659765952,Yuzu Tea,1977-05-09,2023-01-03,platinum,2024-12-25 17:13:00,5.0,183.0,27960.0
848,Roscoe,M,Roscoe.st@dahlia.com,0676265413,Bubble Tea,2003-04-22,2023-01-03,platinum,2024-03-27 18:17:00,278.0,152.0,22205.0
849,Sam,M,Sam.on@carnationmail.com,0639110544,Green Tea,2002-04-03,2023-01-04,platinum,2024-10-11 15:52:00,80.0,196.0,29460.0
850,Bianca,F,Bianca.ou@daisymail.com,0648226096,Yuzu Tea,2003-05-04,2023-01-02,platinum,2024-12-12 13:26:00,18.0,180.0,30840.0
851,Yum,F,Yum.wc@daisymail.com,0932870160,Bubble Tea,1977-11-25,2023-01-02,platinum,2024-12-30 16:00:00,0.0,173.0,30000.0
852,Oak,M,Oak.li@rosemail.com,0924118170,Bubble Tea,1973-07-24,2023-01-05,platinum,2024-12-03 12:55:00,27.0,175.0,28135.0
853,Prae,F,Prae.js@dahlia.com,0923024014,Thai Tea,2007-01-07,2023-01-04,platinum,2024-12-09 12:59:00,21.0,168.0,28260.0
854,Cesar,M,Cesar.ye@carnationmail.com,0997193029,Bubble Tea,2002-08-18,2023-01-02,platinum,2024-12-02 12:21:00,28.0,165.0,28700.0
855,Boom,F,Boom.no@sunflowermail.com,0910953243,Yuzu Tea,1988-11-19,2023-01-04,platinum,2024-12-03 15:14:00,27.0,165.0,30245.0
856,Cake,F,Cake.vq@rosemail.com,0627619083,Yuzu Tea,1992-04-28,2023-01-02,diamond,2024-12-13 10:20:00,17.0,210.0,35625.0
857,Ed,M,Ed.oo@tulipmail.com,0658899140,Bubble Tea,1997-08-19,2023-01-02,platinum,2024-12-02 12:22:00,28.0,177.0,32255.0
858,Friga,F,Friga.bg@rosemail.com,0609719528,Yuzu Tea,2001-07-23,2023-01-04,platinum,2024-12-23 12:33:00,7.0,157.0,28555.0
859,Avery,M,Avery.bm@tulipmail.com,0602148139,Bubble Tea,2004-08-25,2023-01-02,platinum,2024-01-06 17:04:00,359.0,119.0,17580.0
860,Toon,F,Toon.yj@irismail.com,0649127470,Bubble Tea,1998-07-20,2023-01-05,platinum,2024-12-09 08:16:00,21.0,171.0,27680.0
861,Belle,F,Belle.xd@lilymail.com,0914387536,Yuzu Tea,1994-12-25,2023-01-03,diamond,2024-12-25 17:30:00,5.0,202.0,32800.0
862,Jibby,F,Jibby.dn@carnationmail.com,0878257873,Bubble Tea,1992-05-11,2023-01-06,platinum,2024-11-30 18:28:00,30.0,165.0,26645.0
863,Savannah,F,Savannah.sa@dahlia.com,0669531965,Bubble Tea,1999-12-07,2023-01-02,platinum,2024-10-28 18:43:00,63.0,187.0,31370.0
864,Eugene,M,Eugene.xa@daisymail.com,0989675964,Yuzu Tea,1972-08-14,2023-01-04,platinum,2024-11-26 15:58:00,34.0,185.0,30020.0
865,Rose,F,Rose.bk@rosemail.com,0812599926,Yuzu Tea,2003-07-13,2023-01-04,platinum,2024-12-23 12:12:00,7.0,159.0,25790.0
866,Whitney,F,Whitney.cc@lilymail.com,0977078912,Yuzu Tea,1996-04-05,2023-01-03,platinum,2024-11-21 17:14:00,39.0,163.0,24015.0
867,Boat,M,Boat.ms@sunflowermail.com,0800553565,Bubble Tea,1990-03-25,2023-01-02,platinum,2024-11-28 13:19:00,32.0,182.0,31240.0
868,Oak,M,Oak.li@rosemail.com,0959823840,Thai Tea,1974-09-13,2023-01-02,platinum,2024-11-22 10:40:00,38.0,191.0,27995.0
869,Earth,M,Earth.lg@tulipmail.com,0901505673,Bubble Tea,1993-04-06,2023-01-05,platinum,2024-12-13 18:30:00,17.0,194.0,30205.0
870,Cake,F,Cake.vq@rosemail.com,0660058365,Thai Tea,1962-02-23,2023-01-02,platinum,2024-10-11 12:53:00,80.0,158.0,25115.0
871,Chief,M,Chief.wh@sunflowermail.com,0919783060,Thai Tea,1994-04-10,2023-01-04,platinum,2024-11-17 15:17:00,43.0,159.0,22515.0
872,Nara,F,Nara.xs@daisymail.com,0635804364,Bubble Tea,2000-10-01,2023-01-07,platinum,2024-05-28 13:47:00,216.0,153.0,27580.0
873,Krit,M,Krit.vt@irismail.com,0951510353,Green Tea,2002-02-03,2023-01-01,diamond,2024-12-10 07:19:00,20.0,201.0,30980.0
874,Dream,F,Dream.cy@daisymail.com,0989698919,Thai Tea,2006-03-18,2023-01-05,platinum,2024-12-20 15:59:00,10.0,172.0,26155.0
875,Ken,M,Ken.rd@daffodilmail.com,0637539906,Bubble Tea,1999-05-05,2023-01-09,platinum,2024-09-30 13:23:00,91.0,184.0,30455.0
876,Roald,M,Roald.xl@lilymail.com,0962559551,Bubble Tea,1971-04-07,2023-01-04,platinum,2024-10-04 16:31:00,87.0,170.0,29745.0
877,Chin,M,Chin.xf@rosemail.com,0693345901,Yuzu Tea,1986-03-14,2023-01-04,diamond,2024-12-16 12:38:00,14.0,205.0,34790.0
878,Chow,M,Chow.lc@daisymail.com,0858909454,Bubble Tea,1999-04-21,2023-01-04,diamond,2024-12-20 09:55:00,10.0,200.0,31830.0
879,Ammy,F,Ammy.mb@lilymail.com,0988233397,Yuzu Tea,1976-07-11,2023-01-03,platinum,2024-12-11 10:52:00,19.0,176.0,27585.0
880,Moji,F,Moji.xp@lilymail.com,0991631835,Bubble Tea,1976-02-08,2023-01-04,diamond,2024-12-24 07:31:00,6.0,200.0,34620.0
881,Noon,F,Noon.pj@sunflowermail.com,0629491354,Bubble Tea,1991-02-27,2023-01-04,platinum,2024-08-02 15:19:00,150.0,187.0,32725.0
882,Sterling,M,Sterling.kv@lilymail.com,0645282577,Yuzu Tea,1975-02-09,2023-01-02,platinum,2024-11-29 19:23:00,31.0,181.0,28545.0
883,Chevre,F,Chevre.wi@daisymail.com,0922372883,Yuzu Tea,2002-03-01,2023-01-09,platinum,2024-10-02 15:07:00,89.0,156.0,28345.0
884,Lolly,F,Lolly.iy@tulipmail.com,0902824521,Yuzu Tea,1987-01-04,2023-01-03,platinum,2024-12-06 15:59:00,24.0,161.0,25015.0
885,Ping,F,Ping.bo@lilymail.com,0646019089,Yuzu Tea,1998-04-20,2023-01-04,platinum,2024-12-17 15:47:00,13.0,180.0,28160.0
886,Jaa,F,Jaa.el@daffodilmail.com,0822058571,Thai Tea,2007-02-07,2023-01-06,platinum,2024-11-26 15:20:00,34.0,153.0,25420.0
887,Peanut,F,Peanut.ni@daisymail.com,0623439775,Thai Tea,2005-01-24,2023-01-04,platinum,2024-09-29 11:26:00,92.0,187.0,30905.0
888,Drift,M,Drift.rw@dahlia.com,0843772822,Green Tea,1974-10-27,2023-01-04,platinum,2024-05-13 14:49:00,231.0,147.0,23845.0
889,Ink,F,Ink.uj@irismail.com,0662496564,Bubble Tea,1988-09-05,2023-01-01,platinum,2024-03-06 08:42:00,299.0,154.0,24155.0
890,Toon,F,Toon.yj@irismail.com,0982569534,Yuzu Tea,1994-11-21,2023-01-05,platinum,2024-12-29 10:50:00,1.0,185.0,31410.0
891,Broffina,F,Broffina.ui@sunflowermail.com,0846213424,Bubble Tea,1968-12-27,2023-01-02,diamond,2024-11-20 12:56:00,40.0,204.0,35755.0
892,Boris,M,Boris.pa@carnationmail.com,0666748759,Yuzu Tea,1997-01-13,2023-01-04,gold,2024-01-03 13:04:00,362.0,85.0,14995.0
893,Pun,F,Pun.ax@lilymail.com,0871547387,Green Tea,2005-10-03,2023-01-11,platinum,2024-08-21 12:43:00,131.0,164.0,26125.0
894,Vivian,F,Vivian.rp@daffodilmail.com,0648564514,Bubble Tea,1973-10-08,2023-01-13,platinum,2024-12-09 17:09:00,21.0,163.0,25225.0
895,Nene,F,Nene.bn@carnationmail.com,0684859871,Green Tea,1993-12-26,2023-01-04,platinum,2024-09-27 17:59:00,94.0,173.0,29470.0
896,Lek,M,Lek.eb@irismail.com,0923232656,Bubble Tea,1973-07-03,2023-01-05,platinum,2024-03-04 09:24:00,301.0,134.0,19595.0
897,Aun,F,Aun.qy@lotusmail.com,0606192021,Yuzu Tea,1991-10-26,2023-01-04,platinum,2024-12-12 09:08:00,18.0,186.0,29230.0
898,Earn,F,Earn.pc@daffodilmail.com,0842712332,Bubble Tea,1973-05-24,2023-01-05,platinum,2024-06-03 12:30:00,210.0,164.0,25310.0
899,Bua,F,Bua.gw@tulipmail.com,0980808857,Bubble Tea,1992-01-08,2023-01-04,platinum,2024-11-23 15:39:00,37.0,165.0,25925.0
900,Marcel,M,Marcel.rr@sunflowermail.com,0813108282,Yuzu Tea,1991-01-27,2023-01-06,platinum,2024-10-31 19:59:00,60.0,179.0,26810.0
901,Chrissy,F,Chrissy.hr@lilymail.com,0880667688,Yuzu Tea,2001-08-22,2023-01-13,platinum,2024-11-20 19:07:00,40.0,160.0,24875.0
902,Marina,F,Marina.os@lilymail.com,0878639943,Bubble Tea,1998-02-06,2023-01-06,platinum,2024-10-18 21:25:00,73.0,181.0,34090.0
903,Luktarn,F,Luktarn.rz@sunflowermail.com,0611954549,Iced Latte,1997-10-14,2023-01-05,platinum,2024-11-29 11:43:00,31.0,190.0,31095.0
904,Boomer,M,Boomer.aa@tulipmail.com,0663923323,Bubble Tea,1984-11-01,2023-01-01,platinum,2024-01-04 18:45:00,361.0,105.0,17675.0
905,Alfonso,M,Alfonso.fj@dahlia.com,0840712165,Bubble Tea,1973-04-23,2023-01-15,platinum,2024-12-07 13:31:00,23.0,188.0,30680.0
906,Broffina,F,Broffina.ui@sunflowermail.com,0893443817,Bubble Tea,2004-01-07,2023-01-09,platinum,2024-10-16 16:51:00,75.0,168.0,27420.0
907,Cookie,F,Cookie.vo@lilymail.com,0887044625,Bubble Tea,2002-05-13,2023-01-05,platinum,2024-12-07 08:07:00,23.0,159.0,26370.0
908,Kat,F,Kat.vz@lilymail.com,0941572359,Bubble Tea,1977-07-26,2023-01-03,platinum,2024-11-01 20:09:00,59.0,190.0,35800.0
909,Flurry,F,Flurry.kv@irismail.com,0652977667,Thai Tea,1993-12-10,2023-02-01,platinum,2024-11-29 11:07:00,31.0,137.0,21690.0
910,Tam,M,Tam.od@lotusmail.com,0922521273,Thai Tea,1981-06-11,2023-02-01,platinum,2024-12-23 15:10:00,7.0,110.0,18565.0
911,Lynn,F,Lynn.ao@dahlia.com,0925287502,Green Tea,1998-08-20,2023-02-02,gold,2024-11-15 12:51:00,45.0,94.0,14310.0
912,Maple,F,Maple.ku@lotusmail.com,0673514943,Bubble Tea,1976-10-28,2023-02-01,platinum,2024-12-25 10:55:00,5.0,108.0,16835.0
913,Moose,M,Moose.ub@irismail.com,0815457398,Bubble Tea,1973-07-17,2023-02-01,platinum,2024-12-13 07:24:00,17.0,119.0,21105.0
914,Annalise,F,Annalise.dj@irismail.com,0803431650,Thai Tea,2004-03-28,2023-02-02,gold,2024-04-05 13:41:00,269.0,96.0,15060.0
915,Teddy,M,Teddy.kb@irismail.com,0655401203,Bubble Tea,1992-04-20,2023-02-02,platinum,2024-11-29 18:13:00,31.0,119.0,20555.0
916,Cyrano,M,Cyrano.od@lotusmail.com,0668250708,Bubble Tea,1974-04-16,2023-02-02,platinum,2024-11-26 10:20:00,34.0,109.0,17025.0
917,Alli,F,Alli.ex@lilymail.com,0618289971,Thai Tea,1991-05-14,2023-02-01,gold,2023-12-25 21:47:00,371.0,56.0,8475.0
918,Sam,M,Sam.on@carnationmail.com,0805432646,Thai Tea,1971-05-04,2023-02-01,platinum,2024-12-17 21:22:00,13.0,120.0,17825.0
919,Nene,F,Nene.bn@carnationmail.com,0694322851,Bubble Tea,1974-09-14,2023-02-01,platinum,2024-12-18 17:17:00,12.0,121.0,21980.0
920,Avery,M,Avery.bm@tulipmail.com,0606312119,Bubble Tea,2004-01-20,2023-02-01,platinum,2024-12-19 08:50:00,11.0,113.0,19190.0
921,New,M,New.ow@lotusmail.com,0639625577,Thai Tea,1992-09-05,2023-02-01,platinum,2024-11-30 15:30:00,30.0,124.0,20105.0
922,Tucker,M,Tucker.ix@lilymail.com,0985755208,Yuzu Tea,1990-07-18,2023-02-01,platinum,2024-06-03 12:42:00,210.0,109.0,17100.0
923,Audie,F,Audie.wp@lotusmail.com,0992702818,Bubble Tea,1988-12-19,2023-02-02,platinum,2024-12-26 13:56:00,4.0,108.0,18045.0
924,Agnes,F,Agnes.wg@daisymail.com,0956873555,Bubble Tea,2005-05-02,2023-02-03,gold,2024-12-15 12:48:00,15.0,95.0,12185.0
925,Tammy,F,Tammy.od@lilymail.com,0875073621,Bubble Tea,1993-11-08,2023-02-01,platinum,2024-12-19 14:45:00,11.0,122.0,18435.0
926,Ike,M,Ike.pb@carnationmail.com,0869654600,Bubble Tea,1981-03-21,2023-02-02,platinum,2024-12-07 15:56:00,23.0,105.0,17320.0
927,Nan,F,Nan.iq@carnationmail.com,0607727469,Bubble Tea,1989-08-18,2023-02-02,platinum,2024-11-22 13:24:00,38.0,117.0,17785.0
928,Rex,M,Rex.rz@carnationmail.com,0688557500,Bubble Tea,2005-07-17,2023-02-01,platinum,2024-11-10 09:27:00,50.0,107.0,17720.0
929,Ton,M,Ton.kz@daffodilmail.com,0634821295,Thai Tea,1990-04-15,2023-02-01,platinum,2024-12-16 09:46:00,14.0,135.0,22675.0
930,Rolf,M,Rolf.tz@tulipmail.com,0983114482,Yuzu Tea,1995-10-03,2023-02-01,platinum,2024-12-07 12:46:00,23.0,124.0,21445.0
931,Ruby,F,Ruby.wg@carnationmail.com,0821309501,Green Tea,1971-09-07,2023-02-01,platinum,2024-11-27 12:14:00,33.0,104.0,14760.0
932,Curlos,M,Curlos.ni@lotusmail.com,0968464969,Thai Tea,1988-06-02,2023-02-07,platinum,2024-12-02 08:52:00,28.0,105.0,18635.0
933,Ple,F,Ple.ae@tulipmail.com,0805445001,Thai Tea,1967-12-06,2023-02-03,platinum,2024-12-20 15:07:00,10.0,130.0,20575.0
934,Peach,M,Peach.ff@sunflowermail.com,0833004093,Iced Latte,1987-09-11,2023-02-01,gold,2024-12-03 07:23:00,27.0,93.0,16460.0
935,Cake,F,Cake.vq@rosemail.com,0963949537,Thai Tea,1993-03-17,2023-02-02,platinum,2024-12-09 12:27:00,21.0,109.0,17310.0
936,Bam,M,Bam.xu@carnationmail.com,0832644363,Bubble Tea,1992-11-16,2023-02-04,gold,2024-05-03 09:35:00,241.0,91.0,13090.0
937,Prae,F,Prae.js@dahlia.com,0808273792,Iced Latte,2000-04-20,2023-02-06,platinum,2024-11-08 18:19:00,52.0,104.0,18895.0
938,Kam,F,Kam.yj@rosemail.com,0941904981,Bubble Tea,1965-02-26,2023-02-01,platinum,2024-11-26 15:30:00,34.0,105.0,15990.0
939,Kim,M,Kim.co@dahlia.com,0970632311,Bubble Tea,2004-12-27,2023-02-08,platinum,2024-11-22 12:39:00,38.0,126.0,19775.0
940,Bertha,F,Bertha.rz@carnationmail.com,0871303417,Bubble Tea,1969-11-27,2023-02-01,platinum,2024-12-03 16:27:00,27.0,108.0,18850.0
941,Bank,M,Bank.ye@rosemail.com,0869297127,Bubble Tea,1973-03-18,2023-02-03,platinum,2024-12-28 13:04:00,2.0,100.0,14740.0
942,Fah,F,Fah.uv@irismail.com,0885982041,Bubble Tea,2008-12-12,2023-02-03,platinum,2024-11-21 13:56:00,39.0,126.0,17455.0
943,Keng,M,Keng.ur@sunflowermail.com,0940528509,Bubble Tea,1975-11-02,2023-02-03,platinum,2024-11-29 15:56:00,31.0,110.0,17055.0
944,Ruby,F,Ruby.wg@carnationmail.com,0825059697,Bubble Tea,1995-12-02,2023-02-02,platinum,2024-12-24 09:04:00,6.0,116.0,18105.0
945,Phil,M,Phil.zx@irismail.com,0959212736,Yuzu Tea,1974-01-28,2023-02-04,platinum,2024-09-25 16:10:00,96.0,113.0,16750.0
946,Friga,F,Friga.bg@rosemail.com,0884380994,Yuzu Tea,1974-06-06,2023-02-01,platinum,2024-11-19 08:15:00,41.0,104.0,19295.0
947,BuaLoy,F,BuaLoy.cb@rosemail.com,0935217048,Yuzu Tea,2006-11-13,2023-02-08,platinum,2024-11-20 06:42:00,40.0,119.0,19880.0
948,Ken,M,Ken.rd@daffodilmail.com,0993815558,Bubble Tea,1997-11-26,2023-02-01,gold,2024-05-02 16:12:00,242.0,88.0,13235.0
949,Wade,M,Wade.vj@lotusmail.com,0622386444,Yuzu Tea,1977-11-23,2023-02-08,platinum,2024-12-12 20:57:00,18.0,106.0,17470.0
950,Vesta,F,Vesta.ay@dahlia.com,0845513374,Bubble Tea,1989-02-13,2023-02-03,platinum,2024-12-17 09:04:00,13.0,118.0,18425.0
951,Kitt,F,Kitt.kt@sunflowermail.com,0806999150,Bubble Tea,1972-12-22,2023-02-01,platinum,2024-11-27 12:51:00,33.0,105.0,16985.0
952,Meow,F,Meow.zi@dahlia.com,0912402701,Green Tea,2008-07-04,2023-02-04,platinum,2024-11-24 15:54:00,36.0,111.0,18370.0
953,Gruff,M,Gruff.fr@dahlia.com,0623848685,Bubble Tea,1991-11-20,2023-02-01,platinum,2024-12-14 17:33:00,16.0,127.0,21150.0
954,Nate,M,Nate.es@irismail.com,0976179163,Bubble Tea,1993-04-27,2023-02-07,platinum,2024-12-22 12:15:00,8.0,124.0,20780.0
955,Pear,F,Pear.cq@irismail.com,0974249990,Bubble Tea,2003-08-08,2023-02-02,platinum,2024-12-03 18:31:00,27.0,135.0,24050.0
956,New,M,New.ow@lotusmail.com,0972822815,Bubble Tea,1972-09-13,2023-02-08,platinum,2024-12-11 18:13:00,19.0,115.0,18370.0
957,Anda,F,Anda.ss@dahlia.com,0848715380,Bubble Tea,2003-08-03,2023-02-04,gold,2024-04-04 17:33:00,270.0,78.0,13345.0
958,Chops,M,Chops.wb@daffodilmail.com,0877031122,Thai Tea,1999-08-05,2023-02-05,platinum,2024-12-27 19:16:00,3.0,111.0,18460.0
959,Tiffany,F,Tiffany.ms@irismail.com,0686817167,Thai Tea,1967-06-02,2023-02-02,platinum,2024-10-17 18:59:00,74.0,103.0,17955.0
960,Buck,M,Buck.xa@lilymail.com,0844373499,Thai Tea,1994-03-18,2023-02-01,gold,2023-12-21 08:07:00,375.0,70.0,12905.0
961,Yam,F,Yam.yx@tulipmail.com,0989220723,Bubble Tea,2003-05-04,2023-02-06,platinum,2024-12-06 20:39:00,24.0,127.0,20980.0
962,Tung,M,Tung.hd@lotusmail.com,0931656709,Mocha,1990-06-22,2023-02-01,platinum,2024-12-03 11:00:00,27.0,110.0,19495.0
963,Tipper,F,Tipper.si@tulipmail.com,0660628143,Bubble Tea,2004-05-15,2023-02-09,platinum,2024-10-31 17:56:00,60.0,110.0,19355.0
964,Gayle,F,Gayle.bn@lilymail.com,0966315898,Bubble Tea,2000-03-04,2023-02-02,gold,2024-06-24 07:45:00,189.0,99.0,15520.0
965,Peak,M,Peak.na@rosemail.com,0627761936,Mocha,1993-12-01,2023-02-05,platinum,2024-12-03 14:23:00,27.0,106.0,15620.0
966,Zell,M,Zell.jk@daisymail.com,0853306972,Latte,1974-03-25,2023-02-06,gold,2023-12-30 11:21:00,366.0,67.0,14710.0
967,Mint,F,Mint.yi@rosemail.com,0863510479,Yuzu Tea,1977-06-08,2023-02-03,platinum,2024-12-24 15:40:00,6.0,105.0,18210.0
968,Prim,F,Prim.mg@carnationmail.com,0628691025,Yuzu Tea,1992-07-21,2023-02-04,gold,2024-12-24 16:02:00,6.0,94.0,15760.0
969,Flo,F,Flo.ra@daisymail.com,0901464475,Bubble Tea,2003-03-03,2023-02-01,platinum,2024-11-05 10:27:00,55.0,117.0,22305.0
970,Nibbles,F,Nibbles.hv@daisymail.com,0983805493,Yuzu Tea,1974-03-12,2023-02-01,gold,2024-03-23 17:24:00,282.0,87.0,14385.0
971,Kam,F,Kam.yj@rosemail.com,0822774702,Thai Tea,1991-12-13,2023-03-01,gold,2024-12-17 13:58:00,13.0,77.0,14420.0
972,Mim,F,Mim.qg@tulipmail.com,0851437048,Thai Tea,2003-08-10,2023-03-01,gold,2024-10-02 08:02:00,89.0,91.0,15345.0
973,Joy,F,Joy.xl@dahlia.com,0987160379,Yuzu Tea,1969-10-21,2023-03-01,gold,2024-05-30 12:24:00,214.0,61.0,10745.0
974,Um,F,Um.ni@lilymail.com,0843855341,Bubble Tea,2006-03-04,2023-03-01,gold,2024-11-30 12:59:00,30.0,85.0,12160.0
975,Nara,F,Nara.xs@daisymail.com,0680229449,Thai Tea,2005-07-09,2023-03-01,gold,2024-05-03 18:57:00,241.0,55.0,10875.0
976,Tarn,M,Tarn.wx@dahlia.com,0806428026,Green Tea,2004-11-25,2023-03-02,gold,2024-11-30 14:02:00,30.0,97.0,14460.0
977,Ursala,F,Ursala.zs@daisymail.com,0609370502,Bubble Tea,1993-10-21,2023-03-02,gold,2024-12-12 15:22:00,18.0,86.0,13210.0
978,Janie,F,Janie.tr@carnationmail.com,0685196284,Bubble Tea,1965-03-25,2023-03-01,gold,2024-12-13 17:16:00,17.0,94.0,15300.0
979,Piper,F,Piper.xo@carnationmail.com,0871558627,Bubble Tea,1972-12-19,2023-03-03,gold,2024-12-17 13:45:00,13.0,77.0,13850.0
980,Pierce,M,Pierce.du@daisymail.com,0668788453,Thai Tea,1983-03-25,2023-03-02,gold,2024-11-22 10:29:00,38.0,79.0,12755.0
981,Claudia,F,Claudia.vu@rosemail.com,0658017882,Bubble Tea,1992-09-22,2023-03-03,platinum,2024-10-02 10:51:00,89.0,105.0,19875.0
982,Dreamy,F,Dreamy.du@daisymail.com,0960246204,Yuzu Tea,1979-08-19,2023-03-03,gold,2024-12-10 12:49:00,20.0,85.0,13655.0
983,Groucho,M,Groucho.ai@daisymail.com,0647107198,Jasmine Tea,1974-12-03,2023-03-02,gold,2024-06-04 21:39:00,209.0,53.0,9820.0
984,Gayle,F,Gayle.bn@lilymail.com,0921856299,Mocha,2001-12-19,2023-03-02,gold,2024-05-30 15:48:00,214.0,56.0,8725.0
985,Lek,F,Lek.bm@lilymail.com,0957916088,Bubble Tea,1993-10-26,2023-03-01,gold,2024-12-20 18:27:00,10.0,88.0,14440.0
986,Peach,M,Peach.ff@sunflowermail.com,0644028107,Bubble Tea,1992-07-07,2023-03-01,gold,2024-11-29 17:09:00,31.0,96.0,17260.0
987,Henry,M,Henry.ya@tulipmail.com,0802068542,Bubble Tea,1993-01-03,2023-03-02,gold,2024-11-29 12:39:00,31.0,86.0,15420.0
988,Mim,F,Mim.qg@tulipmail.com,0691197226,Latte,1995-04-22,2023-03-02,gold,2024-12-11 07:29:00,19.0,83.0,15440.0
989,Jayda,F,Jayda.rl@tulipmail.com,0916701350,Bubble Tea,2001-02-09,2023-03-03,gold,2024-11-21 12:14:00,39.0,74.0,12365.0
990,Lalita,F,Lalita.ty@rosemail.com,0914611962,Thai Tea,1991-05-25,2023-03-03,platinum,2024-12-08 19:52:00,22.0,101.0,16660.0
991,Vic,M,Vic.mq@irismail.com,0658941677,Bubble Tea,2005-08-18,2023-03-02,gold,2024-11-21 17:54:00,39.0,97.0,15040.0
992,Ying,F,Ying.pg@lotusmail.com,0893780672,Thai Tea,2003-07-22,2023-03-04,gold,2024-12-08 16:54:00,22.0,96.0,12640.0
993,Gonzo,M,Gonzo.ky@tulipmail.com,0982488625,Bubble Tea,2006-10-27,2023-03-01,gold,2024-11-29 08:41:00,31.0,74.0,11285.0
994,Agnes,F,Agnes.wg@daisymail.com,0810657041,Iced Latte,1985-10-06,2023-03-03,gold,2024-10-28 14:26:00,63.0,89.0,16630.0
995,Purrl,F,Purrl.ze@tulipmail.com,0989092639,Yuzu Tea,1986-05-19,2023-03-03,gold,2024-04-03 12:04:00,271.0,57.0,9195.0
996,Bob,M,Bob.ne@daffodilmail.com,0809692894,Jasmine Tea,1990-12-25,2023-03-06,gold,2024-10-31 15:44:00,60.0,80.0,12110.0
997,Game,M,Game.cl@sunflowermail.com,0644263992,Iced Latte,1971-07-17,2023-03-03,gold,2024-12-07 11:47:00,23.0,87.0,16340.0
998,Oak,M,Oak.li@rosemail.com,0996156943,Green Tea,1992-05-11,2023-03-01,gold,2024-12-17 16:30:00,13.0,86.0,13800.0
999,Honey,F,Honey.nu@rosemail.com,0906843592,Thai Tea,2005-03-17,2023-03-03,gold,2024-08-30 16:30:00,122.0,84.0,13350.0
1000,Am,F,Am.xu@irismail.com,0948239123,Bubble Tea,1975-12-20,2023-03-04,gold,2024-11-26 15:40:00,34.0,80.0,13495.0
1001,Bill,M,Bill.dk@irismail.com,0923785639,Thai Tea,1971-07-25,2023-03-05,gold,2024-11-21 19:17:00,39.0,86.0,16130.0
1002,Rudy,M,Rudy.xk@carnationmail.com,0883937625,Bubble Tea,1992-09-21,2023-03-05,gold,2024-06-27 13:59:00,186.0,70.0,10020.0
1003,Boat,M,Boat.ms@sunflowermail.com,0611304769,Iced Latte,1992-06-26,2023-03-03,gold,2024-12-17 18:03:00,13.0,72.0,15140.0
1004,Sandy,F,Sandy.ep@sunflowermail.com,0628624248,Bubble Tea,2007-02-26,2023-03-02,gold,2024-12-14 10:30:00,16.0,85.0,13015.0
1005,Jay,M,Jay.jk@lotusmail.com,0973735936,Bubble Tea,1974-04-21,2023-03-01,gold,2024-12-14 13:54:00,16.0,83.0,12030.0
1006,Sylvana,F,Sylvana.aa@tulipmail.com,0628090318,Bubble Tea,2008-05-21,2023-03-08,gold,2024-11-30 16:47:00,30.0,88.0,14760.0
1007,Ken,M,Ken.rd@daffodilmail.com,0953430475,Yuzu Tea,2005-09-08,2023-03-02,gold,2024-12-06 07:53:00,24.0,86.0,13545.0
1008,Anabelle,F,Anabelle.qj@daffodilmail.com,0935829458,Latte,1999-10-07,2023-03-01,gold,2024-12-13 10:09:00,17.0,89.0,15855.0
1009,Boy,M,Boy.eb@carnationmail.com,0617206784,Bubble Tea,1994-10-18,2023-03-01,gold,2024-10-10 12:19:00,81.0,72.0,10270.0
